date,nifty_w1_pcr,nifty_w2_pcr,nifty_pcr_delta,nifty_w1_net_delta,nifty_w2_net_delta,nifty_delta_delta,nifty_w1_iv_skew,nifty_w2_iv_skew,nifty_w1_oi_call,nifty_w1_oi_put,nifty_w2_oi_call,nifty_w2_oi_put,nifty_w2_oi_change_call,nifty_w2_oi_change_put,nifty_spot_move_w1,nifty_spot_move_w2,nifty_w2_spot_close,nifty_w2_max_pain,nifty_spot_vs_maxpain,bnf_w1_pcr,bnf_w2_pcr,bnf_pcr_delta,bnf_w1_net_delta,bnf_w2_net_delta,bnf_delta_delta,bnf_w1_iv_skew,bnf_w2_iv_skew,bnf_w1_oi_call,bnf_w1_oi_put,bnf_w2_oi_call,bnf_w2_oi_put,bnf_w2_oi_change_call,bnf_w2_oi_change_put,bnf_spot_move_w1,bnf_spot_move_w2,bnf_w2_spot_close,bnf_w2_max_pain,bnf_spot_vs_maxpain,pcr_agreement,delta_agreement,days_to_expiry,is_expiry_eve,day_of_week,btst_signal_fired,btst_direction,btst_confidence,vix_regime,nifty_5day_momentum,prev_day_gap_pts,prev_5day_ml_accuracy
2024-08-22,0.7878677076310546,0.8008917263122235,0.0130240186811688,7173577.58523242,-13443365.454079209,-20616943.039311625,1.6687319999999994,4.841466,197867800.0,155893650.0,166340275.0,133220550.0,-31527525.0,-22673100.0,-0.0898163195849892,0.0179390997796799,24810.6,24800.0,0.0004272367455844,0.8731593015397513,0.8836526387574315,0.0104933372176801,918678.3864221706,878324.2349000495,-40354.15152212104,1.6210389999999997,1.9870330000000005,19287855.0,16841370.0,17464470.0,15432525.0,-1823385.0,-1408845.0,0.222810179879658,0.031773272205736,51002.45,51000.0,4.803690803083165e-05,1,0,5,0,3,0,0,0.0,0,0.027208128783665,61.4,1.0
2024-08-28,0.9777466331366,0.8873322903928103,-0.0904143427437896,1726461.837482998,808845.0929120856,-917616.7445709126,3.2978109999999994,3.424836000000001,77880350.0,76147250.0,79646600.0,70673000.0,1766250.0,-5474250.0,0.2309122832950114,-0.1534540106301778,25050.45,25000.0,0.0020139358773994,0.8905311305125398,0.9332806936369672,0.0427495631244273,-917873.911313396,7382373.969677307,8300247.880990703,4.460928000000001,-13.266215,89173845.0,79412085.0,74563500.0,69588675.0,-14610390.0,-9823410.0,-0.0281280765083709,-0.0676045330207083,51145.4,51200.0,-0.0010675446863256,1,1,6,0,2,0,0,0.0,0,0.0113131700228938,6.55,1.0
2024-09-02,0.7123645258409897,0.6401581050655102,-0.0722064207754795,4921701.4453444965,4363668.776016981,-558032.6693275152,3.702351,3.9752740000000006,57204175.0,40750225.0,60181500.0,38525675.0,-3564550.0,-1014875.0,-0.1341528710492601,0.028093222015584,25280.1,25250.0,0.0011906598470733,0.8937979353738712,0.8967284845709634,0.0029305491970922,2316271.6849209247,1703557.0702181268,-612714.614702798,4.9842970000000015,4.696377000000002,26568975.0,23747295.0,23585400.0,21149700.0,-2983575.0,-2597595.0,0.1322301192987914,-0.0975851321040519,51443.25,51400.0,0.000840732263222,1,1,1,1,0,0,0,0.0,0,0.0107673624708761,64.55,1.0
2024-09-04,0.7463163548327589,0.7451675153014613,-0.0011488395312976,6167177.557711165,7343654.26120712,1176476.703495955,4.245326,6.362169,76569875.0,57145350.0,79220375.0,59032450.0,2650500.0,1887100.0,0.2977441153215736,0.1187440925806697,25210.1,25150.0,0.002383965156822,0.9122096360528574,0.9181948928767356,0.005985256823878,2053478.2774685705,-10291968.480983822,-12345446.758452391,2.1277880000000007,7.475235,94127130.0,85863675.0,77324940.0,70999365.0,-16802190.0,-14864310.0,0.031795513040533,-0.0468518838928638,51414.6,51400.0,0.0002839660329944,1,0,6,0,2,0,-1,0.0,0,0.006332779322573,-170.85,1.0
2024-09-06,0.6787831478509646,0.7001246840351545,0.0213415361841898,628906.8995128204,401611.5368019035,-227295.3627109169,3.297331,1.713369,51626650.0,35043300.0,47740675.0,33424425.0,-3885975.0,-1618875.0,-1.1061735474006087,0.0694561882443891,24853.05,24950.0,-0.0039009296645683,0.661476191949212,0.625147304233662,-0.0363288877155499,-226120.98867336856,32599.19423823955,258720.1829116081,4.970151000000001,3.3757449999999984,25215420.0,16679400.0,24655605.0,15413385.0,-559815.0,-1266015.0,-1.3659572809479292,-0.0725137371050957,50574.4,50900.0,-0.0064380397987914,1,1,4,0,4,0,0,0.0,0,-0.0156660852490942,-39.1,1.0
2024-09-09,0.7833923669367957,0.749994559421993,-0.0333978075148027,1782587.964818994,2987525.131919839,1204937.167100845,2.8291020000000007,2.528301000000001,54714600.0,42863000.0,51694875.0,38770875.0,-3019725.0,-4092125.0,0.3967222037434669,0.1562145480319489,24940.55,24900.0,0.0016258663100853,0.8647052511426949,0.8891621777618763,0.0244569266191814,2088656.861114539,1415999.359240334,-672657.501874205,4.375634,2.8787209999999988,26978985.0,23328870.0,24064890.0,21397590.0,-3308880.0,300360.0,1.2261896498725875,0.1362581990016136,51112.35,51000.0,0.0021980988939072,1,1,1,1,0,0,-1,0.0,0,-0.0136143749837112,-49.8,1.0
2024-09-12,0.947196443004583,0.8634907652694145,-0.0837056777351685,885758.9908125332,-8957718.93750241,-9843477.928314945,16.855904000000002,12.368092,180140800.0,170628725.0,166405775.0,143689850.0,-13735025.0,-26938875.0,0.9171452829246338,0.6201921744535518,25414.95,25250.0,0.0064902744250923,0.990600526502554,0.963113320064563,-0.0274872064379911,706293.2768888717,1108153.1638384825,401859.8869496108,4.870068999999999,6.738648999999999,12723585.0,12603990.0,11960415.0,11519235.0,-763170.0,-1084755.0,0.7193654427232281,0.5601537441192213,51855.05,51500.0,0.006846970545781,1,0,5,0,3,0,0,0.0,1,0.0103187297240403,128.1,1.0
2024-09-18,0.7257267418087124,0.7043070496721493,-0.0214196921365631,3217080.679621989,4680137.73194673,1463057.0523247411,1.268424999999997,2.3815740000000005,50440025.0,36605675.0,53206375.0,37473625.0,2766350.0,867950.0,-0.2454845218760708,0.1813596248875021,25382.35,25350.0,0.0012745076795489,0.8945289380395276,0.8060294667282509,-0.0884994713112766,5913333.806394704,5361540.583294376,-551793.2231003279,-0.8702539999999992,10.15813,82367190.0,73679835.0,74889210.0,60362910.0,-7477980.0,-13316925.0,1.1526861198617189,0.0115555799717144,52794.45,52800.0,-0.0001051246864017,1,1,6,0,2,1,-1,0.8887,0,0.0189777542268543,-19.7,1.0
2024-09-30,0.7341879335136469,0.7825028128633772,0.0483148793497303,-2268535.909715109,-2241225.4313637465,27310.478351362515,1.6764189999999992,-2.1347000000000005,56244625.0,41294125.0,53104250.0,41554225.0,-3140375.0,260100.0,-1.128634871004958,0.0344916454646449,25812.25,25950.0,-0.00533661342967,0.7667318347620184,0.7951135150540887,0.0283816802920702,-216840.1161840852,-173592.2590818592,43247.85710222594,-0.6831619999999994,-3.2658120000000004,25434225.0,19501230.0,23999460.0,19082295.0,-1434765.0,-418935.0,-1.1559702132578598,-0.0266907606583874,53000.45,53200.0,-0.0037650623721119,1,1,1,1,0,0,0,0.0,0,-0.0049007738573739,-97.25,1.0
2024-10-01,0.7745671520675382,0.7123903736443657,-0.0621767784231724,-4818523.8512262255,-2267376.747914197,2551147.1033120286,-0.2322170000000003,0.1390329999999995,64573775.0,50016725.0,71398775.0,50863800.0,6825000.0,847075.0,-0.5329090656327716,0.1182175357952632,25788.05,25850.0,-0.0024022754725541,0.7881454221590072,0.8432183516465568,0.0550729294875496,11378995.11895444,6341394.909428524,-5037600.209525915,-13.702756,-3.5128569999999995,63022995.0,49671285.0,51427320.0,43364460.0,-11595540.0,-6306825.0,-0.5221976334567789,0.0936377411171833,52912.8,52900.0,0.0002419074401657,1,0,0,0,1,0,0,0.0,0,-0.006053191303724,83.35,1.0
2024-10-07,0.8713506959536967,0.9337008314268376,0.0623501354731407,-1024947.7972870443,-2434690.906361792,-1409743.109074748,1.233988,-1.7875979999999991,30598300.0,26661850.0,28258650.0,26385125.0,-3995800.0,729250.0,-1.1975737982956045,-0.1551377804820553,24778.15,25000.0,-0.0089534529414019,0.8998181133748236,1.6796161349129524,0.7797980215381287,213023.00950178647,-1142157.3802385204,-1355180.389740307,2.103057,-5.336352999999999,12790935.0,11509515.0,6105270.0,10254510.0,-6850050.0,-1344375.0,-1.6681009891990737,-0.8741109173886948,50401.5,50900.0,-0.009890578653413,0,1,1,1,0,0,0,0.0,0,-0.0571874817127186,96.5,0.8
2024-10-08,0.904368126663386,0.7045139428451124,-0.1998541838182737,921835.7112933986,4152295.451384843,3230459.740091444,5.5663930000000015,6.669281999999999,41303175.0,37353275.0,49873250.0,35136400.0,8570075.0,-2216875.0,0.7698221640175233,0.1672059977892764,25010.95,25000.0,0.0004378082399909,0.9653894216693684,0.8696115823750111,-0.0957778392943571,39406.47391263046,869919.9487652582,830513.4748526277,5.337199999999999,2.8265259999999977,21006150.0,20279115.0,20761545.0,18054480.0,-244605.0,-2224635.0,0.9750326693858098,0.0366677810796296,51017.15,51000.0,0.0003361614672713,1,1,0,0,1,0,0,0.0,0,-0.0320379673702917,0.3,0.8
2024-10-09,0.6242337144453327,0.7270487417053295,0.1028150272599968,3558789.6897569187,1627731.3223278988,-1931058.36742902,10.331003,4.758044,64886875.0,40504575.0,58912075.0,42831950.0,-5974800.0,2327375.0,-0.121684593533561,-0.252253907638711,24971.15,25000.0,-0.0011553332545757,0.8071143632933719,0.8524744660269079,0.0453601027335359,-1359921.4831862852,-7186869.56943531,-5826948.086249025,8.242937000000001,10.39394,71451510.0,57669540.0,63187875.0,53866050.0,-8263635.0,-3803490.0,-0.2664343504979069,-0.0850989654942733,51014.75,51000.0,0.0002891320647459,1,0,6,0,2,0,0,0.0,0,-0.0327137516694264,53.85,0.8
2024-10-15,0.5827762251955473,0.5661395978768535,-0.0166366273186937,2605362.348063397,4733643.784915773,2128281.436852376,3.850101,4.474564000000001,64051000.0,37327400.0,62760625.0,35531275.0,-1290375.0,-1796125.0,-0.6296984274407922,0.0667040795336335,25052.65,25050.0,0.000105777233147,0.8267353019184392,0.7704649189568317,-0.0562703829616075,2158521.855159342,3108276.117497897,949754.262338555,2.796014,3.259893999999999,28108005.0,23237880.0,28144260.0,21684165.0,-639540.0,-455400.0,-0.1972331528811963,0.1248043301508494,51905.85,51800.0,0.0020392691767883,1,1,0,0,1,0,0,0.0,0,0.0016644945744262,71.4,0.6
2024-10-18,0.9454598642639832,0.8922921015332088,-0.0531677627307742,1430869.50347976,879404.4651875303,-551465.0382922299,-0.3627519999999986,0.900753,32047500.0,30299625.0,32612975.0,29100300.0,565475.0,-1199350.0,0.7931713882627721,-0.0788337432553999,24842.85,24850.0,-0.0002878091684328,0.9160945763175492,0.9786031043223328,0.0625085280047837,1404402.973305887,738607.0834493523,-665795.8898565348,-2.238449000000001,-0.7580050000000007,15792960.0,14467845.0,15190755.0,14865720.0,-450975.0,-771525.0,1.8844630930823525,-0.1759111912111509,52065.25,52000.0,0.0012532351232347,1,1,4,0,4,0,0,0.0,0,-0.0048263383629495,-92.55,0.6
2024-10-21,0.6408258461498575,0.6326484968357459,-0.0081773493141116,2402973.6912483443,1547871.3195913709,-855102.3716569734,4.190713000000001,5.839671000000001,46284650.0,29660400.0,45717725.0,28923250.0,-566925.0,-737150.0,-0.4988790248417711,-0.1618914723062919,24791.25,24800.0,-0.0003529471083547,0.8707088827062931,0.8099212251418498,-0.0607876575644432,319469.3174060559,824199.2549241395,504729.9375180836,1.1956249999999995,4.076954000000001,24466530.0,21303225.0,23417370.0,18966225.0,-1049160.0,-2337000.0,-0.788799749629785,0.0169266412831079,51997.85,52000.0,-4.134786342130406e-05,1,1,1,1,0,1,-1,0.7102,0,-0.0133898048706701,113.1,0.8
2024-10-24,0.8988128368698243,0.9106890086744548,0.0118761718046304,7445296.418439134,34912519.78351111,27467223.36507197,3.1458310000000003,-2.230634,178810725.0,160717375.0,143905300.0,131052975.0,-34905425.0,-29664400.0,-0.2565103554559037,-0.0065573233006376,24398.6,24400.0,-5.738034149506346e-05,1.017732241644604,0.9726023927525096,-0.0451298488920942,-575894.1089807322,45472.33938752822,621366.4483682604,1.0657479999999993,0.3635350000000006,14934660.0,15199485.0,14212920.0,13823520.0,1786710.0,-1605180.0,0.0517880479403834,0.1038138226793815,51539.85,51500.0,0.0007731881253049,1,1,5,0,3,0,0,0.0,0,-0.0147856844245161,35.75,0.6
2024-10-28,1.0574741571266362,0.969367591420207,-0.0881065657064291,-2160929.5080125704,-4231969.655304496,-2071040.1472919253,1.2893419999999995,0.6845929999999996,50860250.0,53783400.0,49657375.0,48136250.0,-1202775.0,-5647175.0,0.6073988854044863,-0.2227618784134048,24343.9,24400.0,-0.0023044787400539,0.8198442599974344,0.7673070537189343,-0.0525372062785001,121216.63495034068,669462.5154700904,548245.8805197498,-0.4687750000000008,-2.885895000000001,22100295.0,18118800.0,21772770.0,16706400.0,-327525.0,-1412400.0,0.3287627295325125,-0.0060429792277434,51296.1,51300.0,-7.602917180841146e-05,1,0,1,1,0,0,0,0.0,0,-0.018376266744441,78.55,0.4
2024-10-29,0.91997199671381,1.0262640211277514,0.1062920244139414,1692713.42384308,3832016.3473083614,2139302.9234652827,-0.2533429999999992,0.7028629999999989,56600500.0,52070875.0,55434200.0,56890125.0,-1166300.0,4819275.0,0.5572326034573847,0.1645245057614301,24474.25,24450.0,0.0009908373085998,0.9161292951921194,0.9258900727406328,0.0097607775485134,1611552.3447859604,2320115.862412964,708563.5176270036,4.491371999999998,4.782641,22819410.0,20905530.0,23924730.0,22151670.0,1105320.0,1246140.0,1.720783612993523,0.1655220450487859,52345.4,52000.0,0.0065984785673622,0,1,0,0,1,0,0,0.0,0,0.0010173958343974,-45.25,0.4
2024-11-14,0.8607078212167332,0.9284135612824096,0.0677057400656765,7310379.993461297,-3280662.3107172223,-10591042.30417852,0.080570999999999,19.550894,150809975.0,129803325.0,116632775.0,108283450.0,-34177200.0,-21519875.0,-0.2671638470746481,0.0146579596969869,23540.15,23550.0,-0.0004184340371662,1.4479614942081622,1.3509179445301394,-0.0970435496780228,-797804.1088632192,-607573.4640887624,190230.6447744568,2.512267,2.033353,7326690.0,10608765.0,7439175.0,10049715.0,112485.0,-559050.0,-0.181487841907467,0.1104072001053178,50187.95,50500.0,-0.0062176279365864,0,1,5,0,3,0,0,0.0,2,-0.0279777316627123,55.95,0.4
2024-11-21,0.945939797868341,0.8981505276767545,-0.0477892701915865,7165702.742229788,-21071734.16313187,-28237436.90536166,-3.271739,9.029569,164850475.0,155938625.0,144266825.0,129573325.0,-20583650.0,-26365300.0,-0.4616844552016804,0.0739122051545729,23355.75,23350.0,0.0002461920512079,1.3113942916571248,1.180550817078296,-0.1308434745788287,-626885.9816750186,-71050.46931472432,555835.5123602942,2.149509000000002,3.513634000000001,11855805.0,15547635.0,12134700.0,14325630.0,278895.0,-1222005.0,-0.0301823850041145,0.0558145447539264,50373.4,50500.0,-0.0025132311894769,0,1,5,0,3,0,0,0.0,0,-0.0220523853868961,-45.8,0.4
2024-11-25,0.6467201374730682,0.7458859834238412,0.0991658459507729,3172117.7764903605,685466.3996556232,-2486651.376834737,0.0494720000000015,-2.669766000000001,61335650.0,39667000.0,58912925.0,43942325.0,-2324525.0,3923325.0,-0.1624212082161693,-0.1113436498036021,24222.25,24200.0,0.0009185769282374,0.6383872170596727,0.664868174247563,0.0264809571878902,1888809.3902744525,1898626.447244207,9817.056969754398,1.2348290000000013,4.668682,20314575.0,12968565.0,18840780.0,12526635.0,-1530750.0,-227670.0,0.2764183868703669,0.0903194258675958,52195.35,52000.0,0.0037426705635655,1,1,1,1,0,0,0,0.0,0,0.028160059449473,368.6,0.6
2024-12-02,0.9411798227426214,0.9356122591953218,-0.0055675635472995,3683240.189782736,1621594.4231371705,-2061645.766645565,-2.863821999999999,-1.8487260000000028,77649800.0,73082425.0,75652600.0,70781500.0,-1997200.0,-2300925.0,1.0202341943746716,-0.0749163879598692,24275.55,24200.0,0.003112184893854,1.001864975755315,1.0508504492939663,0.0489854735386514,-242972.397429008,-161523.05581988284,81449.34160912514,0.5654570000000003,0.2696139999999989,6997410.0,7010460.0,6543600.0,6876345.0,-453810.0,-134115.0,0.6168602027790554,-0.1156588915527916,52118.95,52300.0,-0.0034737844872163,0,0,1,1,0,0,0,0.0,0,0.0021956248159155,-78.85,0.6
2024-12-03,0.8918807922194223,0.8587130707219341,-0.0331677214974881,5030803.461247863,5996020.087061488,965216.6258136248,2.2379779999999982,4.200035,90031875.0,80297700.0,86817125.0,74551000.0,-3214750.0,-5746700.0,0.52202364314957,0.0243300048250983,24461.35,24400.0,0.0025080381908602,1.098190050084424,1.033857193120875,-0.0643328569635488,177878.80234518822,-178763.54680351535,-356642.3491487036,2.440631999999999,2.9099410000000017,8421780.0,9248715.0,8441190.0,8726985.0,19410.0,-521730.0,0.7856639261414713,-0.1218978143702843,52684.8,52600.0,0.0016095724003887,0,0,0,0,1,0,0,0.0,0,0.0105268106625349,52.85,0.6
2024-12-05,0.6270744288103691,0.6273048241757727,0.0002303953654035,14491365.055351684,2753241.174881148,-11738123.880470537,-15.370635,39.555384,158153475.0,99174000.0,149561300.0,93820525.0,-8592175.0,-5353475.0,1.2834720070857315,-0.2554968083048611,24751.0,24700.0,0.0020605228071593,0.654766400166671,0.6290630703005652,-0.0257033298661057,1137623.6030199225,1037152.0779305096,-100471.5250894127,4.495520000000001,4.821199,9215760.0,6034170.0,9485130.0,5966745.0,269370.0,-67425.0,0.9875418947210248,-0.2321302904463995,53659.6,53300.0,0.0067015035520204,1,1,5,0,3,0,0,0.0,2,0.0337521716294291,32.0,0.4
2024-12-06,0.7724627830215398,0.7714224290758808,-0.001040353945659,1479846.8925545816,1689425.128598154,209578.23604357243,1.6524729999999987,1.7205329999999996,48549750.0,37502875.0,46748025.0,36062475.0,-1801725.0,-1440400.0,-0.0546701466577304,0.0237033555442642,24685.9,24700.0,-0.0005711762585118,0.8281542368350708,0.8093539680075392,-0.0188002688275316,141469.8373530363,209592.9224601082,68123.0851070719,1.916832999999999,1.839325999999998,11223000.0,9294375.0,11014470.0,8914605.0,-208530.0,-379770.0,-0.1227640569976033,-0.0013076058763753,53532.25,53400.0,0.0024704734062177,1,1,4,0,4,0,0,0.0,0,0.0226303274338793,-57.45,0.4
2024-12-09,0.7430177689980079,0.7535412818734916,0.0105235128754836,3771946.489925202,1745990.3836385163,-2025956.1062866857,3.4094680000000004,3.7082710000000016,74729875.0,55525625.0,70343525.0,53006750.0,-6294875.0,357025.0,-0.1066941448038446,-0.0578713104501372,24609.35,24650.0,-0.00165181120184,0.9097657389966308,0.8687740932478094,-0.0409916457488213,-91240.04818042072,-379533.31493951246,-288293.26675909176,2.439955000000001,2.33193,11307900.0,10287540.0,11346540.0,9857580.0,-1385940.0,1860.0,-0.1885161102375813,-0.1483661481958837,53369.55,53400.0,-0.0005705500608492,1,0,1,1,0,0,0,0.0,0,0.0135639502871875,-36.0,0.4
2024-12-10,0.6406667289488421,0.661941344327018,0.0212746153781758,3020438.567413071,7853564.491227199,4833125.923814128,1.7340429999999998,4.575635999999999,95800550.0,61376225.0,87662450.0,58027400.0,-8138125.0,-3348575.0,-0.3580867934180266,0.2823650209634607,24612.0,24600.0,0.000487567040468,0.8834409806483728,0.7047350051594753,-0.1787059754888975,-66663.61543348338,274471.86026894936,341135.47570243274,1.8684660000000013,2.521668000000002,12053250.0,10648335.0,12166935.0,8574465.0,113685.0,-2073870.0,-0.0052389327545614,0.2338931800490989,53568.2,53500.0,0.0012731433947752,1,1,0,0,1,0,0,0.0,0,0.0061209978872095,21.55,0.2
2024-12-13,0.8089523972566097,0.8206934736779279,0.0117410764213181,3373216.475233853,4457519.271839439,1084302.796605586,2.967929,2.9611459999999994,46730500.0,37802750.0,46913100.0,38501275.0,182600.0,698525.0,0.9030450237691788,0.1333955846061495,24771.45,24650.0,0.0049028215950217,0.7198930349787914,0.666586505610038,-0.0533065293687534,817850.6711451657,1108089.1697071218,290238.4985619561,3.107752999999999,3.613191000000001,15128310.0,10890765.0,14158995.0,9438195.0,-969315.0,-1452570.0,0.5573258885348168,0.2211713105475213,53606.25,53400.0,0.0038474991255683,1,1,4,0,4,0,0,0.0,0,0.0034535725603466,-32.85,0.0
2024-12-16,0.6622631054615099,0.7568478167255189,0.094584711264009,4556755.389621735,2547055.515888212,-2009699.8737335235,-0.2831670000000024,0.9866700000000002,77692800.0,51453075.0,65311875.0,49431150.0,-12380925.0,-2021925.0,-0.2247636141665698,-0.0682697567003567,24664.65,24650.0,0.0005939674797737,0.640787183506265,0.6638397255340448,0.0230525420277798,1616595.241774917,780021.1026425104,-836574.1391324067,-0.0429880000000011,0.2999319999999983,15598650.0,9995415.0,15118815.0,10036470.0,-479835.0,41055.0,0.315635500348159,-0.1665918183664711,53574.7,53500.0,0.0013943148538395,1,1,1,1,0,0,0,0.0,0,0.0022420751966884,-34.35,0.0
2024-12-23,0.9286951170259824,0.9482928144475378,0.0195976974215554,-1456569.5962466071,569766.9216155838,2026336.517862191,-0.1716650000000008,0.496181,64996250.0,60361700.0,60641475.0,57505875.0,-4354775.0,-2855825.0,-0.0707101955263143,0.0825536019273677,23761.75,23800.0,-0.0016097299230906,0.7888309971481681,0.7942068811077115,0.0053758839595434,1036651.3668219044,2187583.97753474,1150932.610712835,1.0259080000000012,4.072701,24168675.0,19065000.0,22238280.0,17661795.0,-1930395.0,-1403205.0,0.199042018678874,0.1223866071019339,51334.7,51300.0,0.000675956029742,1,1,1,1,0,0,0,0.0,0,-0.0379980430734268,219.65,0.4
2024-12-26,0.8411284989135009,0.8662605104746894,0.0251320115611884,12422887.350820571,-11228064.768678471,-23650952.119499043,1.2575079999999996,4.228113,151357700.0,127311275.0,129941800.0,112563450.0,-21415600.0,-14747825.0,-0.1828126674469475,0.0151570331791758,23754.95,23750.0,0.0002083776223482,1.0278766076523187,1.0330099867113562,0.0051333790590375,-86688.41251686342,-285865.9487044678,-199177.5361876044,1.9507829999999995,1.4927220000000003,4936935.0,5074560.0,4819905.0,4979010.0,-243795.0,-123915.0,-0.8792073375152448,0.0286414752021549,51164.25,51500.0,-0.0065621991918185,0,1,5,0,3,0,0,0.0,0,-0.018284610154936,75.9,0.6
2025-02-06,0.6532422622554136,0.6719695503770662,0.0187272881216525,11304639.248275584,13775417.987847714,2470778.7395721283,8.163876,7.201784000000001,137244450.0,89653875.0,113952150.0,76572375.0,-14015625.0,-19586550.0,-0.6234285196417981,0.0854691791353465,23595.9,23600.0,-0.0001737590005042,1.029572193687168,1.036877173631667,0.0073049799444993,-89841.94151012693,-115238.01122055664,-25396.06971042973,0.568676,1.530171000000001,5466960.0,5628630.0,5330940.0,5527530.0,-136020.0,-101100.0,-0.0128033348220874,0.0072462257586335,50374.7,50300.0,0.0014828872430008,0,0,5,0,3,0,-1,0.0,0,-0.0009154132709495,27.8,0.6
2025-02-12,1.29628748362216,0.841370250557769,-0.454917233064391,-3124618.473733616,3553134.334323577,6677752.808057193,-4.326044,1.5475959999999986,24270600.0,31461675.0,31229325.0,26275425.0,6958725.0,-5186250.0,-0.2232791879494365,0.2614015210001915,23051.55,23000.0,0.0022362921365374,1.283141413985705,1.1215212500385243,-0.1616201639471806,-309120.0372718652,5567.50831640145,314687.5455882666,-0.4942240000000026,-0.8505050000000018,5838390.0,7491480.0,6813870.0,7641900.0,975510.0,150420.0,0.0594565307824579,0.425480135472232,49518.8,49600.0,-0.001639781254796,0,1,6,0,2,0,0,0.0,0,-0.0279503981294099,-30.5,0.6
2025-02-17,1.202888614093727,0.9673964192892152,-0.2354921948045117,-706626.8703089004,2304715.1715487456,3011342.041857646,-3.552812000000003,-1.5261879999999977,18377325.0,22105875.0,20719350.0,20043825.0,2342025.0,-2062050.0,0.6961551054670654,0.2561981847900363,22970.65,22950.0,0.0008989732550015,1.017816830916013,1.0008170305478643,-0.0169998003681486,120118.92016577604,213164.6223898407,93045.70222406463,-2.194462000000001,-2.0109749999999984,7162890.0,7290510.0,7270230.0,7276170.0,107340.0,-14340.0,0.7135486105631459,0.2765595905534274,49275.4,49400.0,-0.0025286451251536,0,1,1,1,0,0,0,0.0,0,-0.0178358035144846,-179.85,0.4
2025-02-24,1.2625599193203505,1.2536026970142171,-0.0089572223061331,-6233927.377867244,-8745833.258445673,-2511905.8805784285,-6.001883999999999,-5.340077000000001,35250525.0,44505900.0,32569350.0,40829025.0,-6450525.0,194100.0,-0.410980662069321,-0.0786367271172661,22554.4,22600.0,-0.0020217784556449,1.0510093767236623,1.064526842001002,0.0135174652773397,-673772.3660888376,-1024144.8983352818,-350372.53224644414,-6.560735000000001,-5.416355000000001,10878000.0,11432880.0,10298040.0,10962540.0,-579960.0,-470340.0,-0.0715291432512172,-0.0645968958572837,48655.1,48900.0,-0.0050333880723706,1,1,1,1,0,0,1,0.0,0,-0.0184553789947859,-145.45,0.2
2025-03-05,0.8067808129376477,0.808188718827195,0.0014079058895473,6351585.334710218,5195271.430098792,-1156313.9046114264,1.6610569999999978,1.5237880000000033,56059650.0,45227850.0,48335400.0,39064125.0,-7724250.0,-6163725.0,0.930327128140256,-0.0129824200126307,22335.0,22300.0,0.0015670472352809,1.1960297363978705,1.232625765763733,0.0365960293658624,134690.91534417344,-3141.725447809644,-137832.64079198308,1.8044139999999995,1.4681700000000006,5544720.0,6631650.0,5318220.0,6555375.0,-226530.0,-76275.0,0.3045845873581948,-0.061123623301194,48478.6,48500.0,-0.0004414318895347,0,0,6,0,2,0,0,0.0,0,-0.0097336019700023,49.95,0.6
2025-03-06,0.9640482757258804,0.853031431478602,-0.1110168442472782,46855.8462201716,-795190.278275406,-842046.1244955775,2.576170000000001,7.272573999999999,91151400.0,87874350.0,92947425.0,79287075.0,1796025.0,-8587275.0,0.3877168798255798,0.039265273525882,22547.85,22550.0,-9.535277199384666e-05,1.085024520553407,1.1208352984331604,0.0358107778797534,203453.15444372463,225118.2339630604,21665.079519335675,3.1829780000000003,2.790375000000001,6019440.0,6531240.0,5724900.0,6416670.0,-294420.0,-114990.0,-0.1509149797737053,-0.056614436167486,48634.95,48600.0,0.000718619017805,0,0,5,0,3,0,0,0.0,0,0.0002284031515198,116.95,0.6
2025-03-12,0.9134422513552344,1.0296254586406075,0.1161832072853732,3608663.826631201,2917839.1798620266,-690824.6467691744,-0.8935169999999992,-1.3325780000000016,60086475.0,54885525.0,49548600.0,51016500.0,-10537875.0,-3869025.0,-0.4575111217560685,0.1381292399549966,22473.75,22450.0,0.0010567884754435,1.175419554941764,1.014977406018652,-0.160442148923112,-567601.8377651016,-428619.0715087789,138982.7662563227,1.598908999999999,1.376373000000001,7863690.0,9243135.0,7800750.0,7917585.0,-62970.0,-1325550.0,0.0435557769235689,0.1029051970249179,48054.75,48300.0,-0.0051035537589936,1,0,6,0,2,0,0,0.0,0,0.0061738695144335,46.4,0.8
2025-03-13,0.8564028720528999,0.8196258271202976,-0.0367770449326022,13020453.931311509,25600894.564786863,12580440.633475356,0.9750430000000004,-1.735518,122348025.0,104779200.0,106238325.0,87075675.0,-16109700.0,-17703525.0,-0.4332630484388087,-0.0292330453915684,22399.6,22400.0,-1.7857461740453187e-05,0.9553919765711202,0.9408522517373332,-0.0145397248337868,-289000.6060659705,-233143.00009672955,55857.60596924095,2.6502479999999995,2.410909,8727690.0,8338365.0,8608020.0,8098875.0,-119970.0,-239490.0,-0.1980364499163829,0.0103998643857684,48082.55,48300.0,-0.0045224306947114,1,0,5,0,3,0,-1,0.0,0,-0.0066184217575313,29.9,0.6
